Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2022-08-12T19:00Z,235,225,high
2022-08-12T19:30Z,239,223,high
2022-08-12T20:00Z,241,227,high
2022-08-12T20:30Z,239,243,high
2022-08-12T21:00Z,240,243,high
2022-08-12T21:30Z,238,241,high
2022-08-12T22:00Z,242,242,high
2022-08-12T22:30Z,240,243,high
2022-08-12T23:00Z,253,245,high
2022-08-12T23:30Z,253,246,high
2022-08-13T00:00Z,255,246,high
2022-08-13T00:30Z,256,248,high
2022-08-13T01:00Z,259,257,high
2022-08-13T01:30Z,259,258,high
2022-08-13T02:00Z,262,260,high
2022-08-13T02:30Z,261,261,high
2022-08-13T03:00Z,262,260,high
2022-08-13T03:30Z,260,262,high
2022-08-13T04:00Z,262,264,high
2022-08-13T04:30Z,263,262,high
2022-08-13T05:00Z,262,264,high
2022-08-13T05:30Z,265,247,high
2022-08-13T06:00Z,255,258,high
2022-08-13T06:30Z,252,263,high
2022-08-13T07:00Z,243,262,high
2022-08-13T07:30Z,236,248,high
2022-08-13T08:00Z,229,240,high
2022-08-13T08:30Z,222,231,high
2022-08-13T09:00Z,215,223,high
2022-08-13T09:30Z,209,219,moderate
2022-08-13T10:00Z,193,216,moderate
2022-08-13T10:30Z,187,207,moderate
2022-08-13T11:00Z,186,197,moderate
2022-08-13T11:30Z,186,189,moderate
2022-08-13T12:00Z,184,187,moderate
2022-08-13T12:30Z,182,186,moderate
2022-08-13T13:00Z,190,185,moderate
2022-08-13T13:30Z,193,185,moderate
2022-08-13T14:00Z,198,195,moderate
2022-08-13T14:30Z,200,197,moderate
2022-08-13T15:00Z,205,202,moderate
2022-08-13T15:30Z,213,204,high
2022-08-13T16:00Z,217,211,high
2022-08-13T16:30Z,219,218,high
2022-08-13T17:00Z,219,219,high
2022-08-13T17:30Z,221,220,high
2022-08-13T18:00Z,224,219,high
2022-08-13T18:30Z,228,226,high
2022-08-13T19:00Z,232,226,high
2022-08-13T19:30Z,234,233,high
2022-08-13T20:00Z,236,233,high
2022-08-13T20:30Z,238,235,high
2022-08-13T21:00Z,242,238,high
2022-08-13T21:30Z,244,225,high
2022-08-13T22:00Z,233,238,high
2022-08-13T22:30Z,229,246,high
2022-08-13T23:00Z,224,250,high
2022-08-13T23:30Z,228,234,high
2022-08-14T00:00Z,233,227,high
2022-08-14T00:30Z,231,230,high
2022-08-14T01:00Z,233,232,high
2022-08-14T01:30Z,234,236,high
2022-08-14T02:00Z,235,236,high
2022-08-14T02:30Z,234,236,high
2022-08-14T03:00Z,229,233,high
2022-08-14T03:30Z,228,234,high
2022-08-14T04:00Z,229,231,high
2022-08-14T04:30Z,227,230,high
2022-08-14T05:00Z,232,231,high
2022-08-14T05:30Z,234,227,high
2022-08-14T06:00Z,223,228,high
2022-08-14T06:30Z,218,231,high
2022-08-14T07:00Z,214,233,high
2022-08-14T07:30Z,208,213,moderate
2022-08-14T08:00Z,192,214,moderate
2022-08-14T08:30Z,186,203,moderate
2022-08-14T09:00Z,181,189,moderate
2022-08-14T09:30Z,177,178,moderate
2022-08-14T10:00Z,174,178,moderate
2022-08-14T10:30Z,170,176,moderate
2022-08-14T11:00Z,164,174,moderate
2022-08-14T11:30Z,162,174,moderate
2022-08-14T12:00Z,158,167,moderate
2022-08-14T12:30Z,156,168,moderate
2022-08-14T13:00Z,153,162,moderate
2022-08-14T13:30Z,155,162,moderate
2022-08-14T14:00Z,165,161,moderate
2022-08-14T14:30Z,173,165,moderate
2022-08-14T15:00Z,198,174,moderate
2022-08-14T15:30Z,210,178,high
2022-08-14T16:00Z,215,198,high
2022-08-14T16:30Z,227,211,high
2022-08-14T17:00Z,229,213,high
2022-08-14T17:30Z,231,227,high
2022-08-14T18:00Z,237,231,high
2022-08-14T18:30Z,243,236,high
2022-08-14T19:00Z,248,239,high
2022-08-14T19:30Z,252,247,high
2022-08-14T20:00Z,260,253,high
2022-08-14T20:30Z,266,259,high
2022-08-14T21:00Z,269,267,high
2022-08-14T21:30Z,269,268,high
2022-08-14T22:00Z,260,268,high
2022-08-14T22:30Z,259,271,high
2022-08-14T23:00Z,268,263,high
2022-08-14T23:30Z,266,261,high
2022-08-15T00:00Z,272,273,high
2022-08-15T00:30Z,273,269,high
2022-08-15T01:00Z,271,273,high
2022-08-15T01:30Z,274,274,high
2022-08-15T02:00Z,274,273,high
2022-08-15T02:30Z,270,273,high
2022-08-15T03:00Z,269,275,high
2022-08-15T03:30Z,267,269,high
2022-08-15T04:00Z,262,267,high
2022-08-15T04:30Z,262,267,high
2022-08-15T05:00Z,254,263,high
2022-08-15T05:30Z,259,260,high
2022-08-15T06:00Z,248,259,high
2022-08-15T06:30Z,254,269,high
2022-08-15T07:00Z,254,258,high
2022-08-15T07:30Z,255,259,high
2022-08-15T08:00Z,246,258,high
2022-08-15T08:30Z,242,257,high
2022-08-15T09:00Z,238,254,high
2022-08-15T09:30Z,233,252,high
2022-08-15T10:00Z,225,251,high
2022-08-15T10:30Z,227,249,high
2022-08-15T11:00Z,230,249,high
2022-08-15T11:30Z,228,250,high
2022-08-15T12:00Z,229,251,high
2022-08-15T12:30Z,228,254,high
2022-08-15T13:00Z,225,255,high
2022-08-15T13:30Z,226,252,high
2022-08-15T14:00Z,225,249,high
2022-08-15T14:30Z,227,248,high
2022-08-15T15:00Z,231,247,high
2022-08-15T15:30Z,230,248,high
2022-08-15T16:00Z,232,248,high
2022-08-15T16:30Z,235,249,high
2022-08-15T17:00Z,239,251,high
2022-08-15T17:30Z,245,256,high
2022-08-15T18:00Z,250,259,high
2022-08-15T18:30Z,251,263,high
2022-08-15T19:00Z,255,267,high
2022-08-15T19:30Z,253,272,high
2022-08-15T20:00Z,262,274,high
2022-08-15T20:30Z,267,278,high
2022-08-15T21:00Z,265,263,high
2022-08-15T21:30Z,263,268,high
2022-08-15T22:00Z,263,274,high
2022-08-15T22:30Z,258,268,high
2022-08-15T23:00Z,260,263,high
2022-08-15T23:30Z,259,261,high
2022-08-16T00:00Z,265,263,high
2022-08-16T00:30Z,264,263,high
2022-08-16T01:00Z,265,260,high
2022-08-16T01:30Z,263,261,high
2022-08-16T02:00Z,261,257,high
2022-08-16T02:30Z,259,254,high
2022-08-16T03:00Z,256,256,high
2022-08-16T03:30Z,253,255,high
2022-08-16T04:00Z,253,254,high
2022-08-16T04:30Z,250,252,high
2022-08-16T05:00Z,250,253,high
2022-08-16T05:30Z,256,245,high
2022-08-16T06:00Z,258,245,high
2022-08-16T06:30Z,258,245,high
2022-08-16T07:00Z,241,250,high
2022-08-16T07:30Z,239,240,high
2022-08-16T08:00Z,237,233,high
2022-08-16T08:30Z,239,243,high
2022-08-16T09:00Z,233,238,high
2022-08-16T09:30Z,230,235,high
2022-08-16T10:00Z,226,237,high
2022-08-16T10:30Z,225,228,high
2022-08-16T11:00Z,221,230,high
2022-08-16T11:30Z,224,228,high
2022-08-16T12:00Z,227,226,high
2022-08-16T12:30Z,223,224,high
2022-08-16T13:00Z,230,230,high
2022-08-16T13:30Z,230,215,high
2022-08-16T14:00Z,224,220,high
2022-08-16T14:30Z,226,211,high
2022-08-16T15:00Z,234,218,high
2022-08-16T15:30Z,234,225,high
2022-08-16T16:00Z,232,229,high
2022-08-16T16:30Z,228,226,high
2022-08-16T17:00Z,230,228,high
2022-08-16T17:30Z,237,221,high
2022-08-16T18:00Z,230,227,high
2022-08-16T18:30Z,229,231,high
2022-08-16T19:00Z,230,230,high
2022-08-16T19:30Z,230,231,high
2022-08-16T20:00Z,231,225,high
2022-08-16T20:30Z,235,227,high
2022-08-16T21:00Z,240,231,high
2022-08-16T21:30Z,234,228,high
2022-08-16T22:00Z,232,229,high
2022-08-16T22:30Z,228,232,high
2022-08-16T23:00Z,232,227,high
2022-08-16T23:30Z,229,227,high
2022-08-17T00:00Z,231,225,high
2022-08-17T00:30Z,232,225,high
2022-08-17T01:00Z,226,225,high
2022-08-17T01:30Z,225,220,high
2022-08-17T02:00Z,225,219,high
2022-08-17T02:30Z,225,218,high
2022-08-17T03:00Z,220,216,high
2022-08-17T03:30Z,219,221,high
2022-08-17T04:00Z,221,217,high
2022-08-17T04:30Z,220,219,high
2022-08-17T05:00Z,224,225,high
2022-08-17T05:30Z,228,225,high
2022-08-17T06:00Z,230,231,high
2022-08-17T06:30Z,232,228,high
2022-08-17T07:00Z,226,219,high
2022-08-17T07:30Z,225,219,high
2022-08-17T08:00Z,224,217,high
2022-08-17T08:30Z,224,210,high
2022-08-17T09:00Z,218,210,high
2022-08-17T09:30Z,216,209,high
2022-08-17T10:00Z,218,210,high
2022-08-17T10:30Z,213,214,high
2022-08-17T11:00Z,211,209,high
2022-08-17T11:30Z,211,203,high
2022-08-17T12:00Z,207,199,moderate
2022-08-17T12:30Z,207,205,moderate
2022-08-17T13:00Z,216,202,high
2022-08-17T13:30Z,216,201,high
2022-08-17T14:00Z,203,208,moderate
2022-08-17T14:30Z,210,211,high
2022-08-17T15:00Z,213,205,high
2022-08-17T15:30Z,219,207,high
2022-08-17T16:00Z,230,212,high
2022-08-17T16:30Z,240,218,high
2022-08-17T17:00Z,244,230,high
2022-08-17T17:30Z,247,237,high
2022-08-17T18:00Z,237,243,high
2022-08-17T18:30Z,239,245,high
2022-08-17T19:00Z,242,247,high
2022-08-17T19:30Z,246,226,high
2022-08-17T20:00Z,247,239,high
2022-08-17T20:30Z,249,240,high
2022-08-17T21:00Z,258,246,high
2022-08-17T21:30Z,256,242,high
2022-08-17T22:00Z,252,248,high
2022-08-17T22:30Z,248,248,high
2022-08-17T23:00Z,251,248,high
2022-08-17T23:30Z,254,235,high
2022-08-18T00:00Z,258,231,high
2022-08-18T00:30Z,258,253,high
2022-08-18T01:00Z,257,251,high
2022-08-18T01:30Z,254,247,high
2022-08-18T02:00Z,253,246,high
2022-08-18T02:30Z,250,242,high
2022-08-18T03:00Z,247,234,high
2022-08-18T03:30Z,247,245,high
2022-08-18T04:00Z,244,244,high
2022-08-18T04:30Z,241,245,high
2022-08-18T05:00Z,238,249,high
2022-08-18T05:30Z,239,249,high
2022-08-18T06:00Z,235,239,high
2022-08-18T06:30Z,238,239,high
2022-08-18T07:00Z,235,236,high
2022-08-18T07:30Z,229,235,high
2022-08-18T08:00Z,220,233,high
2022-08-18T08:30Z,216,231,high
2022-08-18T09:00Z,204,227,moderate
2022-08-18T09:30Z,199,222,moderate
2022-08-18T10:00Z,193,216,moderate
2022-08-18T10:30Z,188,214,moderate
2022-08-18T11:00Z,188,208,moderate
2022-08-18T11:30Z,190,203,moderate
2022-08-18T12:00Z,190,200,moderate
2022-08-18T12:30Z,186,198,moderate
2022-08-18T13:00Z,184,196,moderate
2022-08-18T13:30Z,186,194,moderate
2022-08-18T14:00Z,192,193,moderate
2022-08-18T14:30Z,191,189,moderate
2022-08-18T15:00Z,190,189,moderate
2022-08-18T15:30Z,197,189,moderate
2022-08-18T16:00Z,193,190,moderate
2022-08-18T16:30Z,192,191,moderate
2022-08-18T17:00Z,187,191,moderate
2022-08-18T17:30Z,189,193,moderate
2022-08-18T18:00Z,186,197,moderate
2022-08-18T18:30Z,184,199,moderate
2022-08-18T19:00Z,187,201,moderate
2022-08-18T19:30Z,193,202,moderate
2022-08-18T20:00Z,200,202,moderate
2022-08-18T20:30Z,194,202,moderate
2022-08-18T21:00Z,180,199,moderate
2022-08-18T21:30Z,174,196,moderate
2022-08-18T22:00Z,178,186,moderate
2022-08-18T22:30Z,178,169,moderate
2022-08-18T23:00Z,174,154,moderate
2022-08-18T23:30Z,168,147,moderate
2022-08-19T00:00Z,172,142,moderate
2022-08-19T00:30Z,169,151,moderate
2022-08-19T01:00Z,167,152,moderate
2022-08-19T01:30Z,165,149,moderate
2022-08-19T02:00Z,168,149,moderate
2022-08-19T02:30Z,172,151,moderate
2022-08-19T03:00Z,176,151,moderate
2022-08-19T03:30Z,181,153,moderate
2022-08-19T04:00Z,188,155,moderate
2022-08-19T04:30Z,196,157,moderate
2022-08-19T05:00Z,199,164,moderate
2022-08-19T05:30Z,207,177,moderate
2022-08-19T06:00Z,207,188,moderate
2022-08-19T06:30Z,213,197,high
2022-08-19T07:00Z,209,200,moderate
2022-08-19T07:30Z,200,197,moderate
2022-08-19T08:00Z,197,193,moderate
2022-08-19T08:30Z,188,189,moderate
2022-08-19T09:00Z,183,184,moderate
2022-08-19T09:30Z,178,181,moderate
2022-08-19T10:00Z,173,177,moderate
2022-08-19T10:30Z,170,174,moderate
2022-08-19T11:00Z,166,171,moderate
2022-08-19T11:30Z,158,169,moderate
2022-08-19T12:00Z,161,169,moderate
2022-08-19T12:30Z,160,166,moderate
2022-08-19T13:00Z,156,164,moderate
2022-08-19T13:30Z,159,165,moderate
2022-08-19T14:00Z,158,155,moderate
2022-08-19T14:30Z,159,160,moderate
2022-08-19T15:00Z,164,164,moderate
2022-08-19T15:30Z,170,167,moderate
2022-08-19T16:00Z,178,175,moderate
2022-08-19T16:30Z,183,179,moderate
2022-08-19T17:00Z,185,183,moderate
2022-08-19T17:30Z,189,194,moderate
2022-08-19T18:00Z,196,198,moderate
2022-08-19T18:30Z,201,197,moderate
2022-08-19T19:00Z,208,204,moderate
2022-08-19T19:30Z,212,205,high
2022-08-19T20:00Z,221,211,high
2022-08-19T20:30Z,221,214,high
2022-08-19T21:00Z,221,214,high
2022-08-19T21:30Z,223,218,high
2022-08-19T22:00Z,222,217,high
2022-08-19T22:30Z,221,215,high
2022-08-19T23:00Z,228,218,high
2022-08-19T23:30Z,232,212,high
2022-08-20T00:00Z,224,200,high
2022-08-20T00:30Z,220,195,high
2022-08-20T01:00Z,216,188,high
2022-08-20T01:30Z,205,209,moderate
2022-08-20T02:00Z,199,210,moderate
2022-08-20T02:30Z,191,199,moderate
2022-08-20T03:00Z,187,192,moderate
2022-08-20T03:30Z,174,187,moderate
2022-08-20T04:00Z,172,199,moderate
2022-08-20T04:30Z,163,172,moderate
2022-08-20T05:00Z,156,190,moderate
2022-08-20T05:30Z,157,179,moderate
2022-08-20T06:00Z,156,147,moderate
2022-08-20T06:30Z,155,148,moderate
2022-08-20T07:00Z,156,150,moderate
2022-08-20T07:30Z,151,148,moderate
2022-08-20T08:00Z,143,149,moderate
2022-08-20T08:30Z,135,141,moderate
2022-08-20T09:00Z,127,139,low
2022-08-20T09:30Z,118,135,low
2022-08-20T10:00Z,110,123,low
2022-08-20T10:30Z,109,114,low
2022-08-20T11:00Z,107,110,low
2022-08-20T11:30Z,102,108,low
2022-08-20T12:00Z,95,104,low
2022-08-20T12:30Z,93,104,low
2022-08-20T13:00Z,98,100,low
2022-08-20T13:30Z,90,101,low
2022-08-20T14:00Z,95,102,low
2022-08-20T14:30Z,103,105,low
2022-08-20T15:00Z,106,96,low
2022-08-20T15:30Z,119,103,low
2022-08-20T16:00Z,131,106,moderate
2022-08-20T16:30Z,145,119,moderate
2022-08-20T17:00Z,146,133,moderate
2022-08-20T17:30Z,152,141,moderate
2022-08-20T18:00Z,157,148,moderate
2022-08-20T18:30Z,162,157,moderate
2022-08-20T19:00Z,166,156,moderate
2022-08-20T19:30Z,163,165,moderate
2022-08-20T20:00Z,162,161,moderate
2022-08-20T20:30Z,160,155,moderate
2022-08-20T21:00Z,164,148,moderate
2022-08-20T21:30Z,163,146,moderate
2022-08-20T22:00Z,164,154,moderate
2022-08-20T22:30Z,159,148,moderate
2022-08-20T23:00Z,157,163,moderate
2022-08-20T23:30Z,161,163,moderate
2022-08-21T00:00Z,160,156,moderate
2022-08-21T00:30Z,160,158,moderate
2022-08-21T01:00Z,154,158,moderate
2022-08-21T01:30Z,149,157,moderate
2022-08-21T02:00Z,150,155,moderate
2022-08-21T02:30Z,146,153,moderate
2022-08-21T03:00Z,142,153,moderate
2022-08-21T03:30Z,142,151,moderate
2022-08-21T04:00Z,149,152,moderate
2022-08-21T04:30Z,158,146,moderate
2022-08-21T05:00Z,168,152,moderate
2022-08-21T05:30Z,177,155,moderate
2022-08-21T06:00Z,176,165,moderate
2022-08-21T06:30Z,183,177,moderate
2022-08-21T07:00Z,176,168,moderate
2022-08-21T07:30Z,175,186,moderate
2022-08-21T08:00Z,161,182,moderate
2022-08-21T08:30Z,163,186,moderate
2022-08-21T09:00Z,156,164,moderate
2022-08-21T09:30Z,154,166,moderate
2022-08-21T10:00Z,153,169,moderate
2022-08-21T10:30Z,154,154,moderate
2022-08-21T11:00Z,140,161,moderate
2022-08-21T11:30Z,144,166,moderate
2022-08-21T12:00Z,140,157,moderate
2022-08-21T12:30Z,148,154,moderate
2022-08-21T13:00Z,146,151,moderate
2022-08-21T13:30Z,153,157,moderate
2022-08-21T14:00Z,162,158,moderate
2022-08-21T14:30Z,174,168,moderate
2022-08-21T15:00Z,192,172,moderate
2022-08-21T15:30Z,198,179,moderate
2022-08-21T16:00Z,211,202,high
2022-08-21T16:30Z,219,206,high
2022-08-21T17:00Z,219,215,high
2022-08-21T17:30Z,227,227,high
2022-08-21T18:00Z,232,231,high
2022-08-21T18:30Z,240,234,high
2022-08-21T19:00Z,239,240,high
2022-08-21T19:30Z,244,240,high
2022-08-21T20:00Z,248,245,high
2022-08-21T20:30Z,252,252,high
2022-08-21T21:00Z,255,254,high
2022-08-21T21:30Z,258,250,high
2022-08-21T22:00Z,262,258,high
2022-08-21T22:30Z,263,256,high
2022-08-21T23:00Z,271,263,high
2022-08-21T23:30Z,270,265,high
2022-08-22T00:00Z,264,276,high
2022-08-22T00:30Z,263,277,high
2022-08-22T01:00Z,263,267,high
2022-08-22T01:30Z,264,262,high
2022-08-22T02:00Z,267,265,high
2022-08-22T02:30Z,265,264,high
2022-08-22T03:00Z,263,267,high
2022-08-22T03:30Z,258,264,high
2022-08-22T04:00Z,259,255,high
2022-08-22T04:30Z,255,252,high
2022-08-22T05:00Z,249,258,high
2022-08-22T05:30Z,242,257,high
2022-08-22T06:00Z,243,255,high
2022-08-22T06:30Z,239,242,high
2022-08-22T07:00Z,241,238,high
2022-08-22T07:30Z,234,230,high
2022-08-22T08:00Z,224,231,high
2022-08-22T08:30Z,221,231,high
2022-08-22T09:00Z,209,227,moderate
2022-08-22T09:30Z,204,217,moderate
2022-08-22T10:00Z,202,209,moderate
2022-08-22T10:30Z,196,201,moderate
2022-08-22T11:00Z,194,201,moderate
2022-08-22T11:30Z,193,203,moderate
2022-08-22T12:00Z,192,195,moderate
2022-08-22T12:30Z,193,198,moderate
2022-08-22T13:00Z,196,196,moderate
2022-08-22T13:30Z,197,200,moderate
2022-08-22T14:00Z,199,200,moderate
2022-08-22T14:30Z,204,201,moderate
2022-08-22T15:00Z,203,199,moderate
2022-08-22T15:30Z,204,203,moderate
2022-08-22T16:00Z,202,200,moderate
2022-08-22T16:30Z,210,204,high
2022-08-22T17:00Z,212,202,high
2022-08-22T17:30Z,220,204,high
2022-08-22T18:00Z,222,207,high
2022-08-22T18:30Z,223,213,high
2022-08-22T19:00Z,230,216,high
2022-08-22T19:30Z,232,219,high
2022-08-22T20:00Z,239,222,high
2022-08-22T20:30Z,236,230,high
2022-08-22T21:00Z,240,233,high
2022-08-22T21:30Z,233,239,high
2022-08-22T22:00Z,234,238,high
2022-08-22T22:30Z,231,237,high
2022-08-22T23:00Z,235,231,high
2022-08-22T23:30Z,235,229,high
2022-08-23T00:00Z,240,219,high
2022-08-23T00:30Z,243,230,high
2022-08-23T01:00Z,254,232,high
2022-08-23T01:30Z,258,230,high
2022-08-23T02:00Z,261,237,high
2022-08-23T02:30Z,263,246,high
2022-08-23T03:00Z,266,247,high
2022-08-23T03:30Z,263,248,high
2022-08-23T04:00Z,257,249,high
2022-08-23T04:30Z,257,249,high
2022-08-23T05:00Z,260,242,high
2022-08-23T05:30Z,261,243,high
2022-08-23T06:00Z,261,247,high
2022-08-23T06:30Z,256,249,high
2022-08-23T07:00Z,253,262,high
2022-08-23T07:30Z,251,252,high
2022-08-23T08:00Z,246,252,high
2022-08-23T08:30Z,242,250,high
2022-08-23T09:00Z,236,251,high
2022-08-23T09:30Z,233,251,high
2022-08-23T10:00Z,223,231,high
2022-08-23T10:30Z,219,229,high
2022-08-23T11:00Z,219,225,high
2022-08-23T11:30Z,215,220,high
2022-08-23T12:00Z,216,221,high
2022-08-23T12:30Z,218,219,high
2022-08-23T13:00Z,214,217,high
2022-08-23T13:30Z,220,217,high
2022-08-23T14:00Z,217,220,high
2022-08-23T14:30Z,218,221,high
2022-08-23T15:00Z,223,223,high
2022-08-23T15:30Z,229,229,high
2022-08-23T16:00Z,233,235,high
2022-08-23T16:30Z,236,240,high
2022-08-23T17:00Z,244,243,high
2022-08-23T17:30Z,245,247,high
2022-08-23T18:00Z,250,250,high
2022-08-23T18:30Z,257,255,high
2022-08-23T19:00Z,257,257,high
2022-08-23T19:30Z,259,257,high
2022-08-23T20:00Z,267,258,high
2022-08-23T20:30Z,264,258,high
2022-08-23T21:00Z,263,257,high
2022-08-23T21:30Z,268,257,high
2022-08-23T22:00Z,267,258,high
2022-08-23T22:30Z,265,256,high
2022-08-23T23:00Z,269,254,high
2022-08-23T23:30Z,271,250,high
2022-08-24T00:00Z,269,249,high
2022-08-24T00:30Z,268,247,high
2022-08-24T01:00Z,268,245,high
2022-08-24T01:30Z,267,242,high
2022-08-24T02:00Z,263,239,high
2022-08-24T02:30Z,260,234,high
2022-08-24T03:00Z,256,228,high
2022-08-24T03:30Z,254,222,high
2022-08-24T04:00Z,246,217,high
2022-08-24T04:30Z,245,210,high
2022-08-24T05:00Z,242,206,high
2022-08-24T05:30Z,242,209,high
2022-08-24T06:00Z,237,214,high
2022-08-24T06:30Z,234,211,high
2022-08-24T07:00Z,225,209,high
2022-08-24T07:30Z,220,208,high
2022-08-24T08:00Z,221,206,high
2022-08-24T08:30Z,219,203,high
2022-08-24T09:00Z,214,203,high
2022-08-24T09:30Z,210,199,high
2022-08-24T10:00Z,215,214,high
2022-08-24T10:30Z,216,210,high
2022-08-24T11:00Z,211,212,high
2022-08-24T11:30Z,212,215,high
2022-08-24T12:00Z,214,209,high
2022-08-24T12:30Z,210,205,high
2022-08-24T13:00Z,209,204,moderate
2022-08-24T13:30Z,210,203,high
2022-08-24T14:00Z,201,201,moderate
2022-08-24T14:30Z,201,204,moderate
2022-08-24T15:00Z,207,199,moderate
2022-08-24T15:30Z,213,200,high
2022-08-24T16:00Z,216,203,high
2022-08-24T16:30Z,225,211,high
2022-08-24T17:00Z,234,218,high
2022-08-24T17:30Z,240,226,high
2022-08-24T18:00Z,248,231,high
2022-08-24T18:30Z,251,234,high
2022-08-24T19:00Z,255,234,high
2022-08-24T19:30Z,257,233,high
2022-08-24T20:00Z,257,231,high
2022-08-24T20:30Z,253,235,high
2022-08-24T21:00Z,253,249,high
2022-08-24T21:30Z,251,253,high
2022-08-24T22:00Z,254,256,high
2022-08-24T22:30Z,247,254,high
2022-08-24T23:00Z,245,253,high
2022-08-24T23:30Z,240,247,high
2022-08-25T00:00Z,247,243,high
2022-08-25T00:30Z,250,231,high
2022-08-25T01:00Z,250,239,high
2022-08-25T01:30Z,255,243,high
2022-08-25T02:00Z,259,242,high
2022-08-25T02:30Z,260,242,high
2022-08-25T03:00Z,261,250,high
2022-08-25T03:30Z,264,254,high
2022-08-25T04:00Z,266,256,high
2022-08-25T04:30Z,268,249,high
2022-08-25T05:00Z,274,257,high
2022-08-25T05:30Z,272,253,high
2022-08-25T06:00Z,257,263,high
2022-08-25T06:30Z,251,264,high
2022-08-25T07:00Z,256,261,high
2022-08-25T07:30Z,252,256,high
2022-08-25T08:00Z,241,251,high
2022-08-25T08:30Z,238,252,high
2022-08-25T09:00Z,239,237,high
2022-08-25T09:30Z,237,234,high
2022-08-25T10:00Z,236,236,high
2022-08-25T10:30Z,237,240,high
2022-08-25T11:00Z,234,231,high
2022-08-25T11:30Z,234,229,high
2022-08-25T12:00Z,233,227,high
2022-08-25T12:30Z,234,226,high
2022-08-25T13:00Z,238,226,high
2022-08-25T13:30Z,235,220,high
2022-08-25T14:00Z,238,222,high
2022-08-25T14:30Z,237,220,high
2022-08-25T15:00Z,233,228,high
2022-08-25T15:30Z,233,227,high
2022-08-25T16:00Z,236,232,high
2022-08-25T16:30Z,237,225,high
2022-08-25T17:00Z,235,228,high
2022-08-25T17:30Z,239,232,high
2022-08-25T18:00Z,246,236,high
2022-08-25T18:30Z,249,237,high
2022-08-25T19:00Z,256,243,high
2022-08-25T19:30Z,257,247,high
2022-08-25T20:00Z,266,254,high
2022-08-25T20:30Z,262,253,high
2022-08-25T21:00Z,263,259,high
2022-08-25T21:30Z,265,256,high
2022-08-25T22:00Z,276,262,high
2022-08-25T22:30Z,277,259,high
2022-08-25T23:00Z,281,251,high
2022-08-25T23:30Z,281,258,high
2022-08-26T00:00Z,287,268,high
2022-08-26T00:30Z,287,259,high
2022-08-26T01:00Z,288,272,high
2022-08-26T01:30Z,288,263,high
2022-08-26T02:00Z,289,273,high
2022-08-26T02:30Z,288,274,high
2022-08-26T03:00Z,287,275,high
2022-08-26T03:30Z,288,276,high
2022-08-26T04:00Z,285,273,high
2022-08-26T04:30Z,285,273,high
2022-08-26T05:00Z,280,273,high
2022-08-26T05:30Z,285,275,high
2022-08-26T06:00Z,281,265,high
2022-08-26T06:30Z,278,273,high
2022-08-26T07:00Z,271,273,high
2022-08-26T07:30Z,264,273,high
2022-08-26T08:00Z,259,267,high
2022-08-26T08:30Z,255,251,high
2022-08-26T09:00Z,247,242,high
2022-08-26T09:30Z,240,244,high
2022-08-26T10:00Z,235,239,high
2022-08-26T10:30Z,226,232,high
2022-08-26T11:00Z,219,225,high
2022-08-26T11:30Z,217,225,high
2022-08-26T12:00Z,222,218,high
2022-08-26T12:30Z,225,220,high
2022-08-26T13:00Z,232,225,high
2022-08-26T13:30Z,235,226,high
2022-08-26T14:00Z,240,220,high
2022-08-26T14:30Z,245,236,high
2022-08-26T15:00Z,249,235,high
2022-08-26T15:30Z,253,238,high
2022-08-26T16:00Z,251,244,high
2022-08-26T16:30Z,256,242,high
2022-08-26T17:00Z,256,241,high
2022-08-26T17:30Z,260,244,high
2022-08-26T18:00Z,267,246,high
2022-08-26T18:30Z,270,250,high
2022-08-26T19:00Z,275,257,high
2022-08-26T19:30Z,272,257,high
2022-08-26T20:00Z,275,257,high
2022-08-26T20:30Z,275,266,high
2022-08-26T21:00Z,283,270,high
2022-08-26T21:30Z,283,273,high
2022-08-26T22:00Z,290,269,high
2022-08-26T22:30Z,290,273,high
2022-08-26T23:00Z,300,281,high
2022-08-26T23:30Z,301,280,high
2022-08-27T00:00Z,307,281,high
2022-08-27T00:30Z,306,283,high
2022-08-27T01:00Z,308,289,high
2022-08-27T01:30Z,306,284,high
2022-08-27T02:00Z,305,282,high
2022-08-27T02:30Z,305,280,high
2022-08-27T03:00Z,306,276,high
2022-08-27T03:30Z,304,275,high
2022-08-27T04:00Z,305,292,high
2022-08-27T04:30Z,305,289,high
2022-08-27T05:00Z,304,293,high
2022-08-27T05:30Z,303,295,high
2022-08-27T06:00Z,294,292,high
2022-08-27T06:30Z,287,292,high
2022-08-27T07:00Z,284,291,high
2022-08-27T07:30Z,277,288,high
2022-08-27T08:00Z,269,283,high
2022-08-27T08:30Z,262,256,high
2022-08-27T09:00Z,252,250,high
2022-08-27T09:30Z,241,232,high
2022-08-27T10:00Z,223,231,high
2022-08-27T10:30Z,224,227,high
2022-08-27T11:00Z,227,218,high
2022-08-27T11:30Z,224,214,high
2022-08-27T12:00Z,222,212,high
2022-08-27T12:30Z,225,219,high
2022-08-27T13:00Z,229,218,high
2022-08-27T13:30Z,228,224,high
2022-08-27T14:00Z,227,216,high
2022-08-27T14:30Z,226,224,high
2022-08-27T15:00Z,233,223,high
2022-08-27T15:30Z,238,221,high
